ORDER_ID + (SELECT NOISE FROM VARS),store_lat,store_lng,user_lat,user_lng,dispatch_at,pickup_at_lb,pickup_at_ub,deliver_at_lb,deliver_at_ub
106177990.0,10.994458508516,-74.811661205453,10.9901005,-74.8103603,2020-08-16 00:15:00.813193,2020-08-16 00:14:29.000000,2020-08-16 00:24:29.000000,2020-08-16 00:08:12.000000,2020-08-16 00:24:12.000000
106177424.0,11.001819709305,-74.820336930233,11.012223295541,-74.824275970459,2020-08-16 00:04:00.702616,2020-08-16 00:03:03.000000,2020-08-16 00:13:03.000000,2020-08-16 00:08:09.000000,2020-08-16 00:24:09.000000
106178301.0,11.005831,-74.793654,11.011532,-74.804248,2020-08-16 00:24:00.838863,2020-08-16 00:22:56.000000,2020-08-16 00:32:56.000000,2020-08-16 00:29:08.000000,2020-08-16 00:45:08.000000
106178645.0,11.004805114009,-74.826926078539,11.006169,-74.829915,2020-08-16 00:24:00.838873,2020-08-16 00:23:37.000000,2020-08-16 00:33:37.000000,2020-08-16 00:34:05.000000,2020-08-16 00:50:05.000000
106337785.0,11.004643,-74.814986,11.008461300779,-74.81271263212,2020-08-16 16:59:03.196345,2020-08-16 16:58:09.000000,2020-08-16 17:08:09.000000,2020-08-16 17:14:18.000000,2020-08-16 17:30:18.000000
106341809.0,11.001148899255,-74.808211277281,11.0036928,-74.8131608,2020-08-16 17:17:04.512534,2020-08-16 17:16:37.000000,2020-08-16 17:26:37.000000,2020-08-16 17:28:04.000000,2020-08-16 17:44:04.000000
106339280.0,11.004113852573,-74.812419753967,11.008076,-74.794608,2020-08-16 17:05:04.401075,2020-08-16 17:04:09.000000,2020-08-16 17:14:09.000000,2020-08-16 17:18:36.000000,2020-08-16 17:34:36.000000
106340233.0,11.002476,-74.821344,10.9939493,-74.8419571,2020-08-16 17:07:05.866025,2020-08-16 17:06:34.000000,2020-08-16 17:16:34.000000,2020-08-16 17:19:46.000000,2020-08-16 17:35:46.000000
106338422.0,11.004725,-74.815198,11.00379,-74.800254,2020-08-16 17:03:04.351672,2020-08-16 17:03:49.000000,2020-08-16 17:13:49.000000,2020-08-16 17:16:31.000000,2020-08-16 17:32:31.000000
106336718.0,11.004358,-74.8065953,11.002770661709,-74.809503369033,2020-08-16 17:00:04.719251,2020-08-16 16:59:43.000000,2020-08-16 17:09:43.000000,2020-08-16 17:10:35.000000,2020-08-16 17:26:35.000000
106336853.0,11.020812,-74.816503,11.0222041,-74.8191583,2020-08-16 17:09:07.338560,2020-08-16 17:08:38.000000,2020-08-16 17:18:38.000000,2020-08-16 17:11:04.000000,2020-08-16 17:27:04.000000
106338686.0,11.004419,-74.806628,11.009769,-74.809227,2020-08-16 17:02:03.676753,2020-08-16 17:01:47.000000,2020-08-16 17:11:47.000000,2020-08-16 17:22:23.000000,2020-08-16 17:38:23.000000
106338156.0,11.012948044401,-74.808888717644,11.005206417444,-74.811688698828,2020-08-16 17:04:03.421068,2020-08-16 17:05:31.000000,2020-08-16 17:15:31.000000,2020-08-16 17:15:36.000000,2020-08-16 17:31:36.000000
106338176.0,11.0133281,-74.8276569,11.021186,-74.824734,2020-08-16 17:00:04.719314,2020-08-16 16:59:13.000000,2020-08-16 17:09:13.000000,2020-08-16 17:15:40.000000,2020-08-16 17:31:40.000000
106341567.0,11.010089,-74.810153,11.018341,-74.825435,2020-08-16 17:07:05.865988,2020-08-16 17:06:07.000000,2020-08-16 17:16:07.000000,2020-08-16 17:27:16.000000,2020-08-16 17:43:16.000000
106339586.0,11.004474132036,-74.806380268088,11.002945091582,-74.801230430603,2020-08-16 17:14:03.879665,2020-08-16 17:13:15.000000,2020-08-16 17:23:15.000000,2020-08-16 17:20:34.000000,2020-08-16 17:36:34.000000
106341385.0,11.008440770898,-74.821075344914,11.005965,-74.815651,2020-08-16 17:13:05.299675,2020-08-16 17:12:19.000000,2020-08-16 17:22:19.000000,2020-08-16 17:26:42.000000,2020-08-16 17:42:42.000000
106336659.0,11.014334,-74.806685,11.004838,-74.812515,2020-08-16 17:04:03.421124,2020-08-16 17:03:26.000000,2020-08-16 17:13:26.000000,2020-08-16 17:07:23.000000,2020-08-16 17:23:23.000000
106337062.0,11.008335937724,-74.802264626984,11.0004139,-74.786428,2020-08-16 16:51:04.854131,2020-08-16 16:50:16.000000,2020-08-16 17:00:16.000000,2020-08-16 17:11:43.000000,2020-08-16 17:27:43.000000
106336741.0,11.002301,-74.825729,11.0008355,-74.831728,2020-08-16 17:05:04.400928,2020-08-16 17:04:42.000000,2020-08-16 17:14:42.000000,2020-08-16 17:10:40.000000,2020-08-16 17:26:40.000000
106336437.0,11.00199018999,-74.827846792948,10.99967,-74.82077,2020-08-16 16:50:05.430359,2020-08-16 16:48:41.000000,2020-08-16 16:58:41.000000,2020-08-16 17:39:27.000000,2020-08-16 17:55:27.000000
106336792.0,11.004819,-74.812208,11.007013,-74.815533,2020-08-16 17:14:03.879658,2020-08-16 17:13:48.000000,2020-08-16 17:23:48.000000,2020-08-16 17:10:52.000000,2020-08-16 17:26:52.000000
106338715.0,11.023244,-74.861943,11.019947,-74.864088,2020-08-16 17:17:04.512461,2020-08-16 17:16:03.000000,2020-08-16 17:26:03.000000,2020-08-16 17:17:29.000000,2020-08-16 17:33:29.000000
106337726.0,10.998947,-74.814633,11.007728,-74.811428,2020-08-16 17:15:05.580296,2020-08-16 17:14:03.000000,2020-08-16 17:24:03.000000,2020-08-16 17:14:08.000000,2020-08-16 17:30:08.000000
106341255.0,11.011568,-74.828225,11.007354183729,-74.810791164637,2020-08-16 17:12:07.375822,2020-08-16 17:12:19.000000,2020-08-16 17:22:19.000000,2020-08-16 17:26:14.000000,2020-08-16 17:42:14.000000
106342466.0,11.009985,-74.812551,11.008288,-74.812944,2020-08-16 17:22:05.021469,2020-08-16 17:40:29.000000,2020-08-16 17:50:29.000000,2020-08-16 17:30:26.000000,2020-08-16 17:46:26.000000
106335797.0,11.002559,-74.827875,11.008226976709,-74.819629043341,2020-08-16 16:58:05.573476,2020-08-16 16:57:11.000000,2020-08-16 17:07:11.000000,2020-08-16 17:07:10.000000,2020-08-16 17:23:10.000000
106337904.0,10.975585,-74.803246,10.9671632,-74.790165,2020-08-16 17:15:05.580227,2020-08-16 17:21:06.000000,2020-08-16 17:31:06.000000,2020-08-16 17:19:42.000000,2020-08-16 17:35:42.000000
106336497.0,11.003196703483,-74.810508154002,10.9932308,-74.825599,2020-08-16 17:09:07.338610,2020-08-16 17:22:57.000000,2020-08-16 17:32:57.000000,2020-08-16 17:21:40.000000,2020-08-16 17:37:40.000000
106340224.0,11.003743379615,-74.817666569645,11.008526,-74.831364,2020-08-16 17:15:05.580287,2020-08-16 17:14:49.000000,2020-08-16 17:24:49.000000,2020-08-16 17:26:44.000000,2020-08-16 17:42:44.000000
106343089.0,11.008335937724,-74.802264626984,11.009559,-74.812784,2020-08-16 17:12:07.375912,2020-08-16 17:11:23.000000,2020-08-16 17:21:23.000000,2020-08-16 17:32:48.000000,2020-08-16 17:48:48.000000
106338531.0,11.009985,-74.812551,11.004588,-74.798531,2020-08-16 17:22:05.021462,2020-08-16 17:31:47.000000,2020-08-16 17:41:47.000000,2020-08-16 17:16:51.000000,2020-08-16 17:32:51.000000
106342865.0,11.002476,-74.821344,10.991029055862,-74.791757245767,2020-08-16 17:12:07.375779,2020-08-16 17:10:54.000000,2020-08-16 17:20:54.000000,2020-08-16 17:29:01.000000,2020-08-16 17:45:01.000000
106336387.0,11.001148899255,-74.808211277281,11.019353,-74.80289,2020-08-16 16:57:05.386678,2020-08-16 16:56:19.000000,2020-08-16 17:06:19.000000,2020-08-16 17:09:16.000000,2020-08-16 17:25:16.000000
106340228.0,11.00411385,-74.81241975,11.006927,-74.809364,2020-08-16 17:07:05.866105,2020-08-16 17:06:20.000000,2020-08-16 17:16:20.000000,2020-08-16 17:22:45.000000,2020-08-16 17:38:45.000000
106341968.0,11.006974914697,-74.826104873264,11.005594277518,-74.82348535452,2020-08-16 17:13:05.299726,2020-08-16 17:11:55.000000,2020-08-16 17:21:55.000000,2020-08-16 17:21:40.000000,2020-08-16 17:37:40.000000
106335973.0,11.008947,-74.832361,11.0092164,-74.8216956,2020-08-16 16:56:03.946238,2020-08-16 16:56:57.000000,2020-08-16 17:06:57.000000,2020-08-16 17:07:51.000000,2020-08-16 17:23:51.000000
106337841.0,11.003411,-74.835274,10.995001,-74.827487,2020-08-16 16:59:03.196326,2020-08-16 16:58:16.000000,2020-08-16 17:08:16.000000,2020-08-16 17:07:31.000000,2020-08-16 17:23:31.000000
106341745.0,11.002171,-74.827815,10.9943386,-74.821038,2020-08-16 17:10:06.047210,2020-08-16 17:08:30.000000,2020-08-16 17:18:30.000000,2020-08-16 17:27:50.000000,2020-08-16 17:43:50.000000
106344718.0,11.012987,-74.823004,11.018341,-74.825435,2020-08-16 17:19:04.723610,2020-08-16 17:18:03.000000,2020-08-16 17:28:03.000000,2020-08-16 17:30:59.000000,2020-08-16 17:46:59.000000
106199456.0,11.015290203245,-74.827691635582,11.006196,-74.804998,2020-08-16 10:39:02.579842,2020-08-16 10:38:21.000000,2020-08-16 10:48:21.000000,2020-08-16 10:59:32.000000,2020-08-16 11:15:32.000000
106309906.0,11.009129961418,-74.820553688326,10.9977263,-74.831037,2020-08-16 17:18:06.332741,2020-08-16 17:48:27.000000,2020-08-16 17:58:27.000000,2020-08-16 18:22:00.000000,2020-08-16 18:38:00.000000
106188488.0,11.008581,-74.825582,11.010015,-74.827897,2020-08-16 08:58:01.903974,2020-08-16 08:57:37.000000,2020-08-16 09:07:37.000000,2020-08-16 09:04:52.000000,2020-08-16 09:20:52.000000
106347526.0,11.016808,-74.824119,11.021930342951,-74.816280305386,2020-08-16 17:33:05.111951,2020-08-16 17:32:32.000000,2020-08-16 17:42:32.000000,2020-08-16 17:42:40.000000,2020-08-16 17:58:40.000000
106342202.0,10.999202,-74.817454,11.005790258618,-74.822451733053,2020-08-16 17:19:04.723682,2020-08-16 17:18:41.000000,2020-08-16 17:28:41.000000,2020-08-16 17:29:30.000000,2020-08-16 17:45:30.000000
106345631.0,11.0015957,-74.8048809,11.008532,-74.813474,2020-08-16 17:40:05.730852,2020-08-16 17:39:09.000000,2020-08-16 17:49:09.000000,2020-08-16 17:51:11.000000,2020-08-16 18:07:11.000000
106348844.0,11.004153518348,-74.817732046627,11.01016,-74.815056,2020-08-16 17:43:04.642384,2020-08-16 17:42:30.000000,2020-08-16 17:52:30.000000,2020-08-16 17:53:10.000000,2020-08-16 18:09:10.000000
106345098.0,10.989705,-74.788555,11.014681800179,-74.811568201246,2020-08-16 17:33:05.111987,2020-08-16 17:39:49.000000,2020-08-16 17:49:49.000000,2020-08-16 17:40:20.000000,2020-08-16 17:56:20.000000
106340600.0,11.009129961418,-74.820553688326,11.017977,-74.840996,2020-08-16 17:38:05.218934,2020-08-16 17:42:44.000000,2020-08-16 17:52:44.000000,2020-08-16 18:22:00.000000,2020-08-16 18:38:00.000000
106344937.0,11.011568,-74.828225,11.018667771842,-74.825789857037,2020-08-16 17:26:05.101318,2020-08-16 17:25:57.000000,2020-08-16 17:35:57.000000,2020-08-16 17:39:45.000000,2020-08-16 17:55:45.000000
106336287.0,11.008396932378,-74.82142658607,11.00755757237,-74.8186872527,2020-08-16 17:07:05.866087,2020-08-16 17:08:43.000000,2020-08-16 17:18:43.000000,2020-08-16 17:08:57.000000,2020-08-16 17:24:57.000000
106345915.0,11.008223472928,-74.814941079285,11.006972,-74.815022,2020-08-16 17:45:05.044314,2020-08-16 17:44:35.000000,2020-08-16 17:54:35.000000,2020-08-16 17:43:07.000000,2020-08-16 17:59:07.000000
106339890.0,11.014334,-74.806685,11.007492,-74.807921,2020-08-16 17:15:05.580390,2020-08-16 17:14:48.000000,2020-08-16 17:24:48.000000,2020-08-16 17:18:39.000000,2020-08-16 17:34:39.000000
106348332.0,11.003923,-74.827363,11.0204436,-74.8178736,2020-08-16 17:31:04.120443,2020-08-16 17:30:44.000000,2020-08-16 17:40:44.000000,2020-08-16 17:51:25.000000,2020-08-16 18:07:25.000000
106338293.0,11.008504867554,-74.821472167969,10.9885717,-74.8243707,2020-08-16 17:30:08.815907,2020-08-16 17:29:41.000000,2020-08-16 17:39:41.000000,2020-08-16 17:16:06.000000,2020-08-16 17:32:06.000000
106348061.0,11.003923,-74.827363,11.001516,-74.830234,2020-08-16 17:30:08.815841,2020-08-16 17:29:24.000000,2020-08-16 17:39:24.000000,2020-08-16 17:50:31.000000,2020-08-16 18:06:31.000000
106343359.0,10.990040145524,-74.788603528767,10.972497,-74.789802,2020-08-16 17:19:04.723720,2020-08-16 17:18:15.000000,2020-08-16 17:28:15.000000,2020-08-16 17:33:41.000000,2020-08-16 17:49:41.000000
106340935.0,10.986908283363,-74.817813754631,10.9759799,-74.8031738,2020-08-16 17:31:04.120452,2020-08-16 17:30:43.000000,2020-08-16 17:40:43.000000,2020-08-16 17:25:04.000000,2020-08-16 17:41:04.000000
106348526.0,11.023752,-74.812168,11.008914,-74.812401,2020-08-16 17:47:04.387615,2020-08-16 17:45:51.000000,2020-08-16 17:55:51.000000,2020-08-16 17:52:01.000000,2020-08-16 18:08:01.000000
106344625.0,11.001148899255,-74.808211277281,11.012307,-74.807848,2020-08-16 17:24:05.160590,2020-08-16 17:23:21.000000,2020-08-16 17:33:21.000000,2020-08-16 17:38:37.000000,2020-08-16 17:54:37.000000
106343547.0,11.004153518348,-74.817732046627,10.998868,-74.818503,2020-08-16 17:25:06.050136,2020-08-16 17:24:44.000000,2020-08-16 17:34:44.000000,2020-08-16 17:34:28.000000,2020-08-16 17:50:28.000000
106340699.0,11.018395713026,-74.834849499336,10.9939441,-74.8431852,2020-08-16 17:35:05.171271,2020-08-16 17:34:23.000000,2020-08-16 17:44:23.000000,2020-08-16 17:39:14.000000,2020-08-16 17:55:14.000000
106397160.0,11.001148899255,-74.808211277281,11.006339213075,-74.838431999087,2020-08-16 19:49:07.514071,2020-08-16 19:48:48.000000,2020-08-16 19:58:48.000000,2020-08-16 19:44:34.000000,2020-08-16 20:00:34.000000
106018133.0,11.006809,-74.811857,11.001781,-74.816116,2020-08-16 10:05:01.998180,2020-08-16 10:21:43.000000,2020-08-16 10:31:43.000000,2020-08-16 11:22:00.000000,2020-08-16 11:38:00.000000
106444537.0,11.021773018859,-74.810744345605,11.017703,-74.84094,2020-08-16 22:23:01.894096,2020-08-16 22:39:09.000000,2020-08-16 22:49:09.000000,2020-08-16 22:25:03.000000,2020-08-16 22:41:03.000000
106368459.0,11.007195,-74.81788,11.0133346,-74.8320879,2020-08-16 18:38:07.148745,2020-08-16 18:37:43.000000,2020-08-16 18:47:43.000000,2020-08-16 18:47:13.000000,2020-08-16 19:03:13.000000
106348808.0,11.006772903815,-74.819013016446,11.007673747371,-74.811336994171,2020-08-16 17:58:04.345753,2020-08-16 17:56:53.000000,2020-08-16 18:06:53.000000,2020-08-16 17:53:03.000000,2020-08-16 18:09:03.000000
106393466.0,11.009570445951,-74.823483961971,11.013625,-74.837387,2020-08-16 19:47:07.358022,2020-08-16 19:49:09.000000,2020-08-16 19:59:09.000000,2020-08-16 19:37:38.000000,2020-08-16 19:53:38.000000
106265700.0,10.989705,-74.788555,11.011612,-74.81935,2020-08-16 13:59:07.602635,2020-08-16 13:58:38.000000,2020-08-16 14:08:38.000000,2020-08-16 13:57:39.000000,2020-08-16 14:13:39.000000
106242396.0,10.992913477089,-74.803427134116,11.001598428275,-74.8214818761,2020-08-16 13:12:06.508244,2020-08-16 13:10:54.000000,2020-08-16 13:20:54.000000,2020-08-16 13:16:00.000000,2020-08-16 13:32:00.000000
106238022.0,11.000471,-74.825192,11.012774,-74.820053,2020-08-16 13:24:12.728833,2020-08-16 13:22:52.000000,2020-08-16 13:32:52.000000,2020-08-16 13:03:28.000000,2020-08-16 13:19:28.000000
106263471.0,11.008444701665,-74.821076544302,11.012626,-74.817329,2020-08-16 13:55:08.097132,2020-08-16 13:54:46.000000,2020-08-16 14:04:46.000000,2020-08-16 13:53:11.000000,2020-08-16 14:09:11.000000
106246801.0,11.016796818573,-74.81058379266,10.9840777,-74.8242759,2020-08-16 13:20:07.152905,2020-08-16 13:19:35.000000,2020-08-16 13:29:35.000000,2020-08-16 13:20:35.000000,2020-08-16 13:36:35.000000
106261050.0,10.989279,-74.813545,10.988941993686,-74.809223748744,2020-08-16 13:54:09.851216,2020-08-16 13:53:01.000000,2020-08-16 14:03:01.000000,2020-08-16 13:48:23.000000,2020-08-16 14:04:23.000000
106247042.0,11.008223472928,-74.814941079285,11.007386,-74.813807,2020-08-16 13:19:09.501381,2020-08-16 13:18:50.000000,2020-08-16 13:28:50.000000,2020-08-16 13:21:01.000000,2020-08-16 13:37:01.000000
106258253.0,11.00273489486,-74.810029559772,11.009071134879,-74.81053635478,2020-08-16 13:45:07.792203,2020-08-16 13:43:54.000000,2020-08-16 13:53:54.000000,2020-08-16 13:42:40.000000,2020-08-16 13:58:40.000000
106254847.0,10.989985,-74.788409,10.997089457208,-74.787513278425,2020-08-16 13:31:06.998406,2020-08-16 13:30:15.000000,2020-08-16 13:40:15.000000,2020-08-16 13:35:54.000000,2020-08-16 13:51:54.000000
106244284.0,11.004614,-74.802256,11.006208,-74.807323,2020-08-16 13:36:08.743608,2020-08-16 13:35:15.000000,2020-08-16 13:45:15.000000,2020-08-16 13:20:41.000000,2020-08-16 13:36:41.000000
106253282.0,11.002757827054,-74.803587893115,11.006242,-74.810493,2020-08-16 14:03:12.873797,2020-08-16 14:02:22.000000,2020-08-16 14:12:22.000000,2020-08-16 13:32:51.000000,2020-08-16 13:48:51.000000
106264719.0,11.014334,-74.806685,11.003382,-74.816393,2020-08-16 13:52:08.440469,2020-08-16 13:50:51.000000,2020-08-16 14:00:51.000000,2020-08-16 13:52:42.000000,2020-08-16 14:08:42.000000
106241672.0,11.008223472928,-74.814941079285,11.003432,-74.814223,2020-08-16 13:11:07.867323,2020-08-16 13:10:26.000000,2020-08-16 13:20:26.000000,2020-08-16 13:10:35.000000,2020-08-16 13:26:35.000000
106238309.0,11.007435,-74.816469,11.022381198165,-74.818486757576,2020-08-16 13:11:07.867306,2020-08-16 13:10:14.000000,2020-08-16 13:20:14.000000,2020-08-16 13:05:05.000000,2020-08-16 13:21:05.000000
106245888.0,11.010363867163,-74.812464346892,11.017,-74.826276,2020-08-16 13:36:08.743762,2020-08-16 13:35:14.000000,2020-08-16 13:45:14.000000,2020-08-16 13:18:52.000000,2020-08-16 13:34:52.000000
106417071.0,11.001148899255,-74.808211277281,10.992059,-74.810706,2020-08-16 20:22:06.540900,2020-08-16 20:21:46.000000,2020-08-16 20:31:46.000000,2020-08-16 20:27:34.000000,2020-08-16 20:43:34.000000
105843676.0,11.018399620558,-74.834501602577,11.02225,-74.857517,2020-08-16 09:44:02.041954,2020-08-16 10:16:50.000000,2020-08-16 10:26:50.000000,2020-08-16 11:52:00.000000,2020-08-16 12:08:00.000000
106279092.0,11.003058,-74.823999,11.007789,-74.838125,2020-08-16 14:20:06.045651,2020-08-16 14:19:42.000000,2020-08-16 14:29:42.000000,2020-08-16 14:25:33.000000,2020-08-16 14:41:33.000000
106358880.0,11.009937,-74.812539,10.992119,-74.818926,2020-08-16 18:26:06.778036,2020-08-16 18:25:20.000000,2020-08-16 18:35:20.000000,2020-08-16 18:31:19.000000,2020-08-16 18:47:19.000000
106248131.0,11.004614,-74.802256,11.0167048,-74.8360204,2020-08-16 13:48:08.240916,2020-08-16 13:46:54.000000,2020-08-16 13:56:54.000000,2020-08-16 13:35:05.000000,2020-08-16 13:51:05.000000
106205943.0,11.018399620558,-74.834501602577,11.00847,-74.81356,2020-08-16 14:12:09.349485,2020-08-16 14:05:59.000000,2020-08-16 14:15:59.000000,2020-08-16 16:52:00.000000,2020-08-16 17:08:00.000000
105983905.0,11.009226,-74.8202578,10.998389,-74.826013,2020-08-16 13:38:07.663676,2020-08-16 12:53:27.000000,2020-08-16 13:03:27.000000,2020-08-18 11:22:00.000000,2020-08-18 11:38:00.000000
106222139.0,11.006772903815,-74.819013016446,10.976546754097,-74.817584194243,2020-08-16 12:42:11.286689,2020-08-16 12:40:56.000000,2020-08-16 12:50:56.000000,2020-08-16 12:31:50.000000,2020-08-16 12:47:50.000000
106214158.0,11.007900118651,-74.817311333576,11.017717,-74.82763,2020-08-16 12:18:08.247668,2020-08-16 12:16:53.000000,2020-08-16 12:26:53.000000,2020-08-16 12:12:43.000000,2020-08-16 12:28:43.000000
106219371.0,11.013857100538,-74.809803507069,11.0184023,-74.8089711,2020-08-16 12:16:09.422044,2020-08-16 12:15:15.000000,2020-08-16 12:25:15.000000,2020-08-16 12:17:49.000000,2020-08-16 12:33:49.000000
106216826.0,11.020658,-74.816578,11.007509193531,-74.830669350922,2020-08-16 12:38:05.844596,2020-08-16 12:37:09.000000,2020-08-16 12:47:09.000000,2020-08-16 12:19:34.000000,2020-08-16 12:35:34.000000
106191688.0,11.016796818573,-74.81058379266,10.9943,-74.799913,2020-08-16 10:13:02.402780,2020-08-16 10:11:56.000000,2020-08-16 10:21:56.000000,2020-08-16 09:41:59.000000,2020-08-16 09:57:59.000000
106410312.0,11.008924,-74.825465,11.02172157899,-74.812747159773,2020-08-16 20:21:07.039372,2020-08-16 20:20:49.000000,2020-08-16 20:30:49.000000,2020-08-16 20:11:46.000000,2020-08-16 20:27:46.000000
106197648.0,10.988193,-74.797919,10.977381,-74.810198,2020-08-16 10:33:02.471174,2020-08-16 10:32:03.000000,2020-08-16 10:42:03.000000,2020-08-16 10:36:43.000000,2020-08-16 10:52:43.000000
106198050.0,11.003351930185,-74.803014214611,10.970192,-74.791832,2020-08-16 10:51:02.480349,2020-08-16 10:50:20.000000,2020-08-16 11:00:20.000000,2020-08-16 10:46:38.000000,2020-08-16 11:02:38.000000
106197754.0,11.024109423155,-74.812227140747,11.02196456848,-74.815853834152,2020-08-16 10:39:02.579924,2020-08-16 10:39:53.000000,2020-08-16 10:49:53.000000,2020-08-16 10:53:44.000000,2020-08-16 11:09:44.000000
106386979.0,11.004957,-74.81007,11.007203,-74.806196,2020-08-16 19:12:08.062732,2020-08-16 19:11:49.000000,2020-08-16 19:21:49.000000,2020-08-16 19:20:52.000000,2020-08-16 19:36:52.000000
106320344.0,10.9902558,-74.78842415,10.9756128,-74.8151357,2020-08-16 16:06:06.204709,2020-08-16 16:16:51.000000,2020-08-16 16:26:51.000000,2020-08-16 16:14:29.000000,2020-08-16 16:30:29.000000
106324682.0,10.9900255,-74.78837,10.9895805,-74.7890277,2020-08-16 16:25:07.433963,2020-08-16 16:26:54.000000,2020-08-16 16:36:54.000000,2020-08-16 16:26:59.000000,2020-08-16 16:42:59.000000
106318613.0,11.004805114009,-74.826926078539,10.990121,-74.813288,2020-08-16 15:55:03.798966,2020-08-16 15:54:21.000000,2020-08-16 16:04:21.000000,2020-08-16 16:08:47.000000,2020-08-16 16:24:47.000000
106320285.0,11.00648,-74.80712,11.007266,-74.807579,2020-08-16 16:08:04.245646,2020-08-16 16:07:42.000000,2020-08-16 16:17:42.000000,2020-08-16 16:05:19.000000,2020-08-16 16:21:19.000000
106318338.0,11.004356413228,-74.806595419932,11.00878,-74.797367,2020-08-16 16:00:03.970158,2020-08-16 16:07:10.000000,2020-08-16 16:17:10.000000,2020-08-16 16:07:52.000000,2020-08-16 16:23:52.000000
106241555.0,11.009129961418,-74.820553688326,11.020583,-74.81871,2020-08-16 15:26:05.946063,2020-08-16 15:32:03.000000,2020-08-16 15:42:03.000000,2020-08-16 16:22:00.000000,2020-08-16 16:38:00.000000
106307354.0,11.021862,-74.811969,11.017068,-74.802043,2020-08-16 15:34:07.746901,2020-08-16 15:33:45.000000,2020-08-16 15:43:45.000000,2020-08-16 15:34:28.000000,2020-08-16 15:50:28.000000
106295649.0,11.005161,-74.802396,11.0034245,-74.8326648,2020-08-16 15:04:05.706618,2020-08-16 15:03:08.000000,2020-08-16 15:13:08.000000,2020-08-16 15:04:07.000000,2020-08-16 15:20:07.000000
106313487.0,11.001148899255,-74.808211277281,10.9930573,-74.8166675,2020-08-16 15:38:04.043401,2020-08-16 15:37:03.000000,2020-08-16 15:47:03.000000,2020-08-16 15:52:33.000000,2020-08-16 16:08:33.000000
106317736.0,11.001148899255,-74.808211277281,10.986361944089,-74.834572635591,2020-08-16 15:56:05.414879,2020-08-16 15:55:44.000000,2020-08-16 16:05:44.000000,2020-08-16 16:05:48.000000,2020-08-16 16:21:48.000000
106300931.0,11.008504867554,-74.821472167969,11.0077517,-74.8380823,2020-08-16 15:21:05.120596,2020-08-16 15:30:54.000000,2020-08-16 15:40:54.000000,2020-08-16 15:17:20.000000,2020-08-16 15:33:20.000000
106306908.0,11.010363867163,-74.812464346892,11.0058368,-74.8231013,2020-08-16 15:49:05.075312,2020-08-16 15:48:05.000000,2020-08-16 15:58:05.000000,2020-08-16 15:33:13.000000,2020-08-16 15:49:13.000000
106317429.0,11.015365110174,-74.828137716025,11.003467,-74.83295,2020-08-16 16:28:05.019593,2020-08-16 16:28:14.000000,2020-08-16 16:38:14.000000,2020-08-16 16:04:45.000000,2020-08-16 16:20:45.000000
106276975.0,11.00292,-74.809965,11.0222407,-74.8155742,2020-08-16 14:31:09.702377,2020-08-16 14:30:48.000000,2020-08-16 14:40:48.000000,2020-08-16 14:21:06.000000,2020-08-16 14:37:06.000000
106287831.0,11.001148899255,-74.808211277281,11.015715,-74.81322,2020-08-16 14:50:05.910078,2020-08-16 14:49:15.000000,2020-08-16 14:59:15.000000,2020-08-16 14:45:13.000000,2020-08-16 15:01:13.000000
106280146.0,10.99711,-74.817206,10.9911151,-74.8133075,2020-08-16 14:25:10.473019,2020-08-16 14:46:02.000000,2020-08-16 14:56:02.000000,2020-08-16 14:27:53.000000,2020-08-16 14:43:53.000000
106278835.0,11.007900118651,-74.817311333576,11.007013,-74.815533,2020-08-16 14:30:07.654112,2020-08-16 14:29:14.000000,2020-08-16 14:39:14.000000,2020-08-16 14:24:59.000000,2020-08-16 14:40:59.000000
106288728.0,11.000799,-74.819348,11.022955132562,-74.815853834152,2020-08-16 14:48:07.933555,2020-08-16 14:47:13.000000,2020-08-16 14:57:13.000000,2020-08-16 14:47:25.000000,2020-08-16 15:03:25.000000
106288174.0,11.005154,-74.826668728836,11.0165803,-74.8257146,2020-08-16 15:04:05.706594,2020-08-16 15:03:45.000000,2020-08-16 15:13:45.000000,2020-08-16 15:00:00.000000,2020-08-16 15:16:00.000000
106197180.0,11.016796818573,-74.81058379266,11.006622,-74.811323,2020-08-16 11:12:03.348255,2020-08-16 11:10:51.000000,2020-08-16 11:20:51.000000,2020-08-16 10:38:17.000000,2020-08-16 10:54:17.000000
106230890.0,11.008761975236,-74.825277242022,11.0061889,-74.8055631,2020-08-16 13:07:06.527365,2020-08-16 13:06:03.000000,2020-08-16 13:16:03.000000,2020-08-16 13:00:31.000000,2020-08-16 13:16:31.000000
106381499.0,11.015247406319,-74.827660303601,11.007433,-74.818627,2020-08-16 19:06:08.949917,2020-08-16 19:05:01.000000,2020-08-16 19:15:01.000000,2020-08-16 19:15:15.000000,2020-08-16 19:31:15.000000
106385686.0,11.013526,-74.827335,11.019257,-74.815821,2020-08-16 19:12:08.063034,2020-08-16 19:10:57.000000,2020-08-16 19:20:57.000000,2020-08-16 19:23:23.000000,2020-08-16 19:39:23.000000
106434414.0,11.006864115371,-74.833786291996,10.997558,-74.819908,2020-08-16 21:27:03.647688,2020-08-16 21:26:04.000000,2020-08-16 21:36:04.000000,2020-08-16 21:21:38.000000,2020-08-16 21:37:38.000000
