order_id,store_lat,store_lng,user_lat,user_lng,dispatch_at,pickup_at_lb,pickup_at_ub,deliver_at_lb,deliver_at_ub
107107788,7.113606568746,-73.109384630966,7.1213452,-73.1184735,2020-08-20 19:10:01.385633,2020-08-20 19:21:38.000000,2020-08-20 19:31:38.000000,2020-08-20 19:17:29.000000,2020-08-20 19:33:29.000000
107102791,7.1174492,-73.1123283,7.11091,-73.11357,2020-08-20 18:51:03.929651,2020-08-20 18:55:03.000000,2020-08-20 19:05:03.000000,2020-08-20 19:00:55.000000,2020-08-20 19:16:55.000000
107101975,7.122521,-73.113777,7.1170126,-73.1006932,2020-08-20 19:06:02.282998,2020-08-20 19:09:36.000000,2020-08-20 19:19:36.000000,2020-08-20 18:58:59.000000,2020-08-20 19:14:59.000000
107103108,7.122655,-73.109812,7.136566,-73.120919,2020-08-20 19:08:01.690424,2020-08-20 19:07:31.000000,2020-08-20 19:17:31.000000,2020-08-20 19:02:00.000000,2020-08-20 19:18:00.000000
107108416,7.113211,-73.109836,7.125431,-73.116552,2020-08-20 19:13:01.915720,2020-08-20 19:12:23.000000,2020-08-20 19:22:23.000000,2020-08-20 19:19:18.000000,2020-08-20 19:35:18.000000
107106304,7.10954,-73.106201,7.122617,-73.106553,2020-08-20 19:12:01.712999,2020-08-20 19:11:47.000000,2020-08-20 19:21:47.000000,2020-08-20 19:12:41.000000,2020-08-20 19:28:41.000000
107106600,7.069537,-73.105019,7.0962608,-73.1022526,2020-08-20 19:11:01.890410,2020-08-20 19:15:11.000000,2020-08-20 19:25:11.000000,2020-08-20 19:13:39.000000,2020-08-20 19:29:39.000000
107107006,7.1168637,-73.1109771,7.1222746,-73.1155432,2020-08-20 19:16:01.352360,2020-08-20 19:15:14.000000,2020-08-20 19:25:14.000000,2020-08-20 19:13:00.000000,2020-08-20 19:29:00.000000
107105569,7.067702815064,-73.107450696344,7.068906880896,-73.107120080624,2020-08-20 19:19:01.612460,2020-08-20 19:17:55.000000,2020-08-20 19:27:55.000000,2020-08-20 19:03:34.000000,2020-08-20 19:19:34.000000
107105845,7.080769,-73.115221,7.095232663781,-73.112336285412,2020-08-20 19:02:01.633691,2020-08-20 19:02:18.000000,2020-08-20 19:12:18.000000,2020-08-20 19:12:21.000000,2020-08-20 19:28:21.000000
107120316,7.113582,-73.107446,7.113001291712,-73.116513155401,2020-08-20 20:07:01.312508,2020-08-20 20:30:24.000000,2020-08-20 20:40:24.000000,2020-08-20 19:56:07.000000,2020-08-20 20:12:07.000000
106998737,7.111960091699,-73.116647812338,7.115917,-73.114134,2020-08-20 11:02:00.977926,2020-08-20 10:56:54.000000,2020-08-20 11:06:54.000000,2020-08-20 11:22:00.000000,2020-08-20 11:38:00.000000
106997205,7.099653077776,-73.1073638,7.123585959328,-73.106408241274,2020-08-20 10:44:00.905680,2020-08-20 10:43:40.000000,2020-08-20 10:53:40.000000,2020-08-20 11:22:00.000000,2020-08-20 11:38:00.000000
106997520,7.099663,-73.107363,7.0950197,-73.1124516,2020-08-20 10:42:00.930415,2020-08-20 10:40:55.000000,2020-08-20 10:50:55.000000,2020-08-20 10:50:56.000000,2020-08-20 11:06:56.000000
107007100,7.114431,-73.111926,7.098591,-73.104828,2020-08-20 11:47:01.333846,2020-08-20 11:46:17.000000,2020-08-20 11:56:17.000000,2020-08-20 12:01:35.000000,2020-08-20 12:17:35.000000
107065343,7.099663,-73.107363,7.11036101028,-73.110080547631,2020-08-20 15:46:01.215718,2020-08-20 15:45:19.000000,2020-08-20 15:55:19.000000,2020-08-20 15:45:11.000000,2020-08-20 16:01:11.000000
107066965,7.113566459384,-73.123165485198,7.1043806,-73.118343,2020-08-20 15:57:01.193688,2020-08-20 15:56:33.000000,2020-08-20 16:06:33.000000,2020-08-20 16:02:57.000000,2020-08-20 16:18:57.000000
107063769,7.111322,-73.107944,7.1232017,-73.1079009,2020-08-20 15:58:01.217562,2020-08-20 15:57:29.000000,2020-08-20 16:07:29.000000,2020-08-20 15:48:40.000000,2020-08-20 16:04:40.000000
107064862,7.118037680773,-73.111155341105,7.1313434,-73.1181265,2020-08-20 15:51:01.314419,2020-08-20 15:49:56.000000,2020-08-20 15:59:56.000000,2020-08-20 15:54:44.000000,2020-08-20 16:10:44.000000
107064718,7.067743,-73.107316,7.082803498829,-73.125870376825,2020-08-20 15:44:01.322442,2020-08-20 15:43:04.000000,2020-08-20 15:53:04.000000,2020-08-20 16:00:56.000000,2020-08-20 16:16:56.000000
107065097,7.118037680773,-73.111155341105,7.12183,-73.105901,2020-08-20 15:57:01.193701,2020-08-20 15:55:59.000000,2020-08-20 16:05:59.000000,2020-08-20 15:56:02.000000,2020-08-20 16:12:02.000000
107057119,7.083409,-73.100116,7.06726,-73.105512,2020-08-20 15:32:01.142708,2020-08-20 15:31:16.000000,2020-08-20 15:41:16.000000,2020-08-20 15:11:26.000000,2020-08-20 15:27:26.000000
107060993,7.105847,-73.106591,7.1184897,-73.1169646,2020-08-20 15:38:01.187581,2020-08-20 15:37:06.000000,2020-08-20 15:47:06.000000,2020-08-20 15:40:48.000000,2020-08-20 15:56:48.000000
107062957,7.121791,-73.112045,7.1013495,-73.0956355,2020-08-20 15:30:01.045593,2020-08-20 15:32:42.000000,2020-08-20 15:42:42.000000,2020-08-20 15:49:24.000000,2020-08-20 16:05:24.000000
107049817,7.070419,-73.105362,7.060767,-73.111846,2020-08-20 14:20:01.909298,2020-08-20 14:18:57.000000,2020-08-20 14:28:57.000000,2020-08-20 14:28:32.000000,2020-08-20 14:44:32.000000
107068115,7.120723,-73.112647,7.117615,-73.116498,2020-08-20 15:55:01.011280,2020-08-20 15:54:39.000000,2020-08-20 16:04:39.000000,2020-08-20 16:08:46.000000,2020-08-20 16:24:46.000000
107069191,7.068692,-73.106465,7.0717406,-73.1166192,2020-08-20 16:15:01.742823,2020-08-20 16:33:13.000000,2020-08-20 16:43:13.000000,2020-08-20 16:14:50.000000,2020-08-20 16:30:50.000000
107072130,7.070878098,-73.10558458,7.0606512,-73.0952737,2020-08-20 16:20:02.143816,2020-08-20 16:19:43.000000,2020-08-20 16:29:43.000000,2020-08-20 16:36:07.000000,2020-08-20 16:52:07.000000
107071228,7.119746,-73.109097,7.111601,-73.1114,2020-08-20 16:12:01.686391,2020-08-20 16:11:23.000000,2020-08-20 16:21:23.000000,2020-08-20 16:30:48.000000,2020-08-20 16:46:48.000000
107071320,7.119746,-73.109097,7.1022817,-73.1248253,2020-08-20 16:13:01.108712,2020-08-20 16:11:58.000000,2020-08-20 16:21:58.000000,2020-08-20 16:31:25.000000,2020-08-20 16:47:25.000000
107070352,7.1217511,-73.109660917444,7.116186842913,-73.104600794613,2020-08-20 16:07:00.931505,2020-08-20 16:06:19.000000,2020-08-20 16:16:19.000000,2020-08-20 16:11:30.000000,2020-08-20 16:27:30.000000
107069206,7.120114,-73.112486,7.122275,-73.1154761,2020-08-20 16:15:01.742849,2020-08-20 16:27:12.000000,2020-08-20 16:37:12.000000,2020-08-20 16:23:57.000000,2020-08-20 16:39:57.000000
107067231,7.099664,-73.107362,7.0801225,-73.1188964,2020-08-20 15:47:01.025826,2020-08-20 15:46:37.000000,2020-08-20 15:56:37.000000,2020-08-20 16:07:38.000000,2020-08-20 16:23:38.000000
107068686,7.120701398818,-73.111630399965,7.118099161096,-73.116956055164,2020-08-20 16:01:01.215220,2020-08-20 16:00:14.000000,2020-08-20 16:10:14.000000,2020-08-20 16:07:59.000000,2020-08-20 16:23:59.000000
107067102,7.06996112,-73.1048713,7.082519,-73.11757,2020-08-20 16:14:01.491155,2020-08-20 16:13:03.000000,2020-08-20 16:23:03.000000,2020-08-20 16:06:44.000000,2020-08-20 16:22:44.000000
107068866,7.099664,-73.107362,7.0856474,-73.1020545,2020-08-20 15:57:01.193708,2020-08-20 15:56:08.000000,2020-08-20 16:06:08.000000,2020-08-20 16:17:05.000000,2020-08-20 16:33:05.000000
107070684,7.113453850548,-73.10813353764,7.113542,-73.107542,2020-08-20 16:20:02.143792,2020-08-20 16:22:27.000000,2020-08-20 16:32:27.000000,2020-08-20 16:16:33.000000,2020-08-20 16:32:33.000000
107067043,7.130228,-73.112094,7.115681,-73.106689,2020-08-20 15:51:01.314470,2020-08-20 15:50:40.000000,2020-08-20 16:00:40.000000,2020-08-20 16:06:23.000000,2020-08-20 16:22:23.000000
107070797,7.116334,-73.113346,7.1207362,-73.1201922,2020-08-20 16:08:01.229843,2020-08-20 16:07:43.000000,2020-08-20 16:17:43.000000,2020-08-20 16:16:16.000000,2020-08-20 16:32:16.000000
107070283,7.112663,-73.107634,7.100885681828,-73.126540593803,2020-08-20 16:08:01.229898,2020-08-20 16:06:58.000000,2020-08-20 16:16:58.000000,2020-08-20 16:25:08.000000,2020-08-20 16:41:08.000000
107070295,7.111322,-73.107944,7.1371796,-73.1210075,2020-08-20 16:25:01.136966,2020-08-20 16:24:41.000000,2020-08-20 16:34:41.000000,2020-08-20 16:25:12.000000,2020-08-20 16:41:12.000000
107062602,7.115129606691,-73.107926770518,7.119887,-73.108189,2020-08-20 15:34:00.994619,2020-08-20 15:37:20.000000,2020-08-20 15:47:20.000000,2020-08-20 15:42:26.000000,2020-08-20 15:58:26.000000
107064645,7.070864705521,-73.105581457672,7.070747,-73.113692,2020-08-20 15:53:01.147762,2020-08-20 15:52:41.000000,2020-08-20 16:02:41.000000,2020-08-20 15:53:33.000000,2020-08-20 16:09:33.000000
107063359,7.070005,-73.106265,7.058647894706,-73.11084629172,2020-08-20 15:56:01.455106,2020-08-20 15:55:31.000000,2020-08-20 16:05:31.000000,2020-08-20 15:31:31.000000,2020-08-20 15:47:31.000000
107056299,7.103874,-73.123178,7.0865449,-73.1280452,2020-08-20 14:53:01.938057,2020-08-20 14:51:46.000000,2020-08-20 15:01:46.000000,2020-08-20 15:07:10.000000,2020-08-20 15:23:10.000000
106998289,7.099205,-73.107332,7.0888954,-73.121375,2020-08-20 11:10:00.895383,2020-08-20 11:09:12.000000,2020-08-20 11:19:12.000000,2020-08-20 11:05:38.000000,2020-08-20 11:21:38.000000
107021826,7.10985,-73.110003,7.116538,-73.128829,2020-08-20 12:30:02.641271,2020-08-20 12:29:09.000000,2020-08-20 12:39:09.000000,2020-08-20 12:39:34.000000,2020-08-20 12:55:34.000000
107025845,7.120705,-73.123454,7.138468,-73.1291939,2020-08-20 12:55:02.113899,2020-08-20 13:04:15.000000,2020-08-20 13:14:15.000000,2020-08-20 13:00:14.000000,2020-08-20 13:16:14.000000
107024742,7.099463315042,-73.107342659772,7.095917,-73.108045,2020-08-20 12:54:01.177287,2020-08-20 12:53:13.000000,2020-08-20 13:03:13.000000,2020-08-20 12:57:05.000000,2020-08-20 13:13:05.000000
107028865,7.07044,-73.105362,7.063333783263,-73.1041431427,2020-08-20 13:19:01.369623,2020-08-20 13:17:55.000000,2020-08-20 13:27:55.000000,2020-08-20 13:10:00.000000,2020-08-20 13:26:00.000000
107022088,7.120723,-73.112647,7.1048915,-73.1154602,2020-08-20 12:33:01.697616,2020-08-20 12:32:06.000000,2020-08-20 12:42:06.000000,2020-08-20 12:45:22.000000,2020-08-20 13:01:22.000000
107023838,7.113606568746,-73.109384630966,7.1148774,-73.1173034,2020-08-20 12:54:01.177267,2020-08-20 12:53:34.000000,2020-08-20 13:03:34.000000,2020-08-20 12:54:25.000000,2020-08-20 13:10:25.000000
107026512,7.11023,-73.108183,7.113008,-73.112215,2020-08-20 13:22:01.487496,2020-08-20 13:21:28.000000,2020-08-20 13:31:28.000000,2020-08-20 13:02:15.000000,2020-08-20 13:18:15.000000
107023487,7.071946,-73.105187,7.0667294,-73.086813,2020-08-20 12:45:02.387131,2020-08-20 12:58:34.000000,2020-08-20 13:08:34.000000,2020-08-20 12:45:27.000000,2020-08-20 13:01:27.000000
107022844,7.115105,-73.108987,7.0860217,-73.1177213,2020-08-20 12:33:01.697570,2020-08-20 12:32:27.000000,2020-08-20 12:42:27.000000,2020-08-20 12:51:32.000000,2020-08-20 13:07:32.000000
107037389,7.126334,-73.12094,7.122341631156,-73.126246891916,2020-08-20 13:41:01.344793,2020-08-20 13:51:36.000000,2020-08-20 14:01:36.000000,2020-08-20 13:40:43.000000,2020-08-20 13:56:43.000000
107039868,7.0713701,-73.1048971,7.118209,-73.102786,2020-08-20 13:34:01.516673,2020-08-20 13:36:12.000000,2020-08-20 13:46:12.000000,2020-08-20 14:22:00.000000,2020-08-20 14:38:00.000000
107024890,7.11926,-73.111419,7.1172872,-73.1302207,2020-08-20 12:49:01.214020,2020-08-20 12:48:08.000000,2020-08-20 12:58:08.000000,2020-08-20 12:57:31.000000,2020-08-20 13:13:31.000000
107024528,7.12787,-73.114772,7.1233851,-73.1170268,2020-08-20 12:56:02.807530,2020-08-20 12:55:48.000000,2020-08-20 13:05:48.000000,2020-08-20 12:56:27.000000,2020-08-20 13:12:27.000000
107021817,7.12313,-73.110625,7.102556104335,-73.119639043952,2020-08-20 13:09:02.102073,2020-08-20 13:07:53.000000,2020-08-20 13:17:53.000000,2020-08-20 12:48:33.000000,2020-08-20 13:04:33.000000
107028022,7.130426,-73.112129,7.123799,-73.110666,2020-08-20 13:06:02.744514,2020-08-20 13:06:01.000000,2020-08-20 13:16:01.000000,2020-08-20 13:07:10.000000,2020-08-20 13:23:10.000000
107021943,7.119746,-73.109097,7.1063532,-73.1126568,2020-08-20 12:30:02.641377,2020-08-20 12:29:33.000000,2020-08-20 12:39:33.000000,2020-08-20 12:48:55.000000,2020-08-20 13:04:55.000000
107023690,7.115129606691,-73.107926770518,7.118343024342,-73.106257393956,2020-08-20 12:45:02.387203,2020-08-20 12:51:53.000000,2020-08-20 13:01:53.000000,2020-08-20 12:53:59.000000,2020-08-20 13:09:59.000000
107023023,7.1168637,-73.1109771,7.120033,-73.1106068,2020-08-20 12:50:01.425756,2020-08-20 12:49:14.000000,2020-08-20 12:59:14.000000,2020-08-20 12:50:04.000000,2020-08-20 13:06:04.000000
107025495,7.099214,-73.1075049,7.094669836378,-73.102447575433,2020-08-20 12:44:02.340543,2020-08-20 12:44:27.000000,2020-08-20 12:54:27.000000,2020-08-20 12:59:15.000000,2020-08-20 13:15:15.000000
107024232,7.130445,-73.112219,7.1327464,-73.1253871,2020-08-20 12:45:02.387158,2020-08-20 12:44:41.000000,2020-08-20 12:54:41.000000,2020-08-20 12:55:33.000000,2020-08-20 13:11:33.000000
107023449,7.118833,-73.112102,7.111311992202,-73.131188525914,2020-08-20 12:56:02.807556,2020-08-20 12:55:33.000000,2020-08-20 13:05:33.000000,2020-08-20 12:53:21.000000,2020-08-20 13:09:21.000000
107024415,7.119746,-73.109097,7.1115703,-73.1126155,2020-08-20 12:37:01.482880,2020-08-20 12:36:40.000000,2020-08-20 12:46:40.000000,2020-08-20 12:56:05.000000,2020-08-20 13:12:05.000000
107021854,7.113566459384,-73.123165485198,7.117572,-73.116569,2020-08-20 12:43:01.621009,2020-08-20 12:42:13.000000,2020-08-20 12:52:13.000000,2020-08-20 12:45:37.000000,2020-08-20 13:01:37.000000
107022578,7.099205,-73.107135,7.117147,-73.106769,2020-08-20 12:39:01.706164,2020-08-20 12:47:15.000000,2020-08-20 12:57:15.000000,2020-08-20 12:50:45.000000,2020-08-20 13:06:45.000000
107026250,7.072047,-73.105114,7.062883264376,-73.094789274037,2020-08-20 13:02:01.303795,2020-08-20 13:02:05.000000,2020-08-20 13:12:05.000000,2020-08-20 13:01:29.000000,2020-08-20 13:17:29.000000
107078100,7.071627,-73.105082,7.067422,-73.108585,2020-08-20 17:01:01.154127,2020-08-20 17:08:33.000000,2020-08-20 17:18:33.000000,2020-08-20 17:10:31.000000,2020-08-20 17:26:31.000000
107027186,7.130426,-73.112129,7.118638,-73.12792,2020-08-20 13:04:01.645960,2020-08-20 13:03:31.000000,2020-08-20 13:13:31.000000,2020-08-20 13:04:27.000000,2020-08-20 13:20:27.000000
107027448,7.113827,-73.123542,7.099557,-73.105803,2020-08-20 13:05:01.727815,2020-08-20 13:03:56.000000,2020-08-20 13:13:56.000000,2020-08-20 13:04:18.000000,2020-08-20 13:20:18.000000
107026846,7.10985,-73.110003,7.094385586765,-73.111578896642,2020-08-20 12:44:02.340534,2020-08-20 12:43:30.000000,2020-08-20 12:53:30.000000,2020-08-20 12:54:17.000000,2020-08-20 13:10:17.000000
107023469,7.11023,-73.108183,7.1050252,-73.0990522,2020-08-20 13:08:02.611733,2020-08-20 13:07:35.000000,2020-08-20 13:17:35.000000,2020-08-20 12:53:24.000000,2020-08-20 13:09:24.000000
107023907,7.069489676381,-73.105838553373,7.0769243,-73.1084246,2020-08-20 12:59:01.799484,2020-08-20 12:58:21.000000,2020-08-20 13:08:21.000000,2020-08-20 13:03:38.000000,2020-08-20 13:19:38.000000
107023309,7.120705,-73.123454,7.1150041,-73.1241347,2020-08-20 12:47:01.470577,2020-08-20 12:53:57.000000,2020-08-20 13:03:57.000000,2020-08-20 12:52:57.000000,2020-08-20 13:08:57.000000
107027720,7.130426,-73.112129,7.110605,-73.113785,2020-08-20 13:06:02.744522,2020-08-20 13:05:07.000000,2020-08-20 13:15:07.000000,2020-08-20 13:06:13.000000,2020-08-20 13:22:13.000000
107021311,7.119952,-73.109382,7.121794,-73.107749,2020-08-20 12:47:01.470637,2020-08-20 12:46:32.000000,2020-08-20 12:56:32.000000,2020-08-20 12:37:09.000000,2020-08-20 12:53:09.000000
107028711,7.122234,-73.109262,7.117641,-73.106198,2020-08-20 13:34:01.516705,2020-08-20 13:33:18.000000,2020-08-20 13:43:18.000000,2020-08-20 13:09:26.000000,2020-08-20 13:25:26.000000
107024804,7.11023,-73.108183,7.113870957701,-73.115848302841,2020-08-20 13:17:01.639738,2020-08-20 13:16:41.000000,2020-08-20 13:26:41.000000,2020-08-20 12:57:15.000000,2020-08-20 13:13:15.000000
107106151,7.113606568746,-73.109384630966,7.102958426616,-73.120879121125,2020-08-20 19:10:01.385640,2020-08-20 19:11:16.000000,2020-08-20 19:21:16.000000,2020-08-20 19:12:12.000000,2020-08-20 19:28:12.000000
107024794,7.120705,-73.123454,7.112499,-73.116016,2020-08-20 12:51:01.771996,2020-08-20 12:58:31.000000,2020-08-20 13:08:31.000000,2020-08-20 12:57:14.000000,2020-08-20 13:13:14.000000
106990044,7.120858,-73.121082,7.137598828481,-73.129847757518,2020-08-20 08:58:00.917186,2020-08-20 08:57:37.000000,2020-08-20 09:07:37.000000,2020-08-20 09:06:39.000000,2020-08-20 09:22:39.000000
106990448,7.115156785172,-73.108800795371,7.119568659755,-73.119229227304,2020-08-20 09:09:00.557251,2020-08-20 09:08:09.000000,2020-08-20 09:18:09.000000,2020-08-20 09:19:15.000000,2020-08-20 09:35:15.000000
106990769,7.121791,-73.112045,7.0899734,-73.097413,2020-08-20 09:11:00.525812,2020-08-20 09:12:32.000000,2020-08-20 09:22:32.000000,2020-08-20 09:29:41.000000,2020-08-20 09:45:41.000000
107019469,7.116597,-73.110204,7.105229784854,-73.10685954988,2020-08-20 12:37:01.482867,2020-08-20 12:36:48.000000,2020-08-20 12:46:48.000000,2020-08-20 12:48:51.000000,2020-08-20 13:04:51.000000
107017397,7.071194,-73.106761,7.0617969,-73.1008658,2020-08-20 12:26:02.374284,2020-08-20 12:21:44.000000,2020-08-20 12:31:44.000000,2020-08-20 12:31:36.000000,2020-08-20 12:47:36.000000
107016478,7.0695885,-73.0993425,7.0721376,-73.1037028,2020-08-20 12:13:01.711377,2020-08-20 12:12:12.000000,2020-08-20 12:22:12.000000,2020-08-20 12:33:10.000000,2020-08-20 12:49:10.000000
107012390,7.113527983104,-73.123490590282,7.11984,-73.115136,2020-08-20 12:24:02.151020,2020-08-20 12:23:31.000000,2020-08-20 12:33:31.000000,2020-08-20 12:20:57.000000,2020-08-20 12:36:57.000000
107017893,7.127291,-73.122269,7.1172872,-73.1302207,2020-08-20 12:28:01.673110,2020-08-20 12:35:11.000000,2020-08-20 12:45:11.000000,2020-08-20 12:33:00.000000,2020-08-20 12:49:00.000000
107014281,7.120705,-73.123454,7.1099253,-73.1111974,2020-08-20 12:20:01.847479,2020-08-20 12:31:56.000000,2020-08-20 12:41:56.000000,2020-08-20 12:26:53.000000,2020-08-20 12:42:53.000000
107015074,7.069489676381,-73.105838553373,7.0675662,-73.1081609,2020-08-20 12:34:01.111163,2020-08-20 12:33:34.000000,2020-08-20 12:43:34.000000,2020-08-20 12:36:14.000000,2020-08-20 12:52:14.000000
107015193,7.120723,-73.112647,7.11768,-73.110645,2020-08-20 12:23:01.750787,2020-08-20 12:22:24.000000,2020-08-20 12:32:24.000000,2020-08-20 12:25:33.000000,2020-08-20 12:41:33.000000
107015303,7.071739,-73.1049946,7.0673081,-73.0954382,2020-08-20 12:11:01.527654,2020-08-20 12:10:27.000000,2020-08-20 12:20:27.000000,2020-08-20 12:29:53.000000,2020-08-20 12:45:53.000000
107012975,7.129471746323,-73.121995558549,7.120001530281,-73.118231613257,2020-08-20 12:10:01.153880,2020-08-20 12:09:45.000000,2020-08-20 12:19:45.000000,2020-08-20 12:10:54.000000,2020-08-20 12:26:54.000000
107016471,7.099214,-73.1075049,7.113574,-73.104577,2020-08-20 12:20:01.847397,2020-08-20 12:20:09.000000,2020-08-20 12:30:09.000000,2020-08-20 12:33:09.000000,2020-08-20 12:49:09.000000
107018542,7.129471746323,-73.121995558549,7.130587,-73.114578,2020-08-20 12:28:01.673127,2020-08-20 12:26:57.000000,2020-08-20 12:36:57.000000,2020-08-20 12:27:00.000000,2020-08-20 12:43:00.000000
107015506,7.1174492,-73.1123283,7.1120557,-73.1158842,2020-08-20 12:30:02.641290,2020-08-20 12:41:29.000000,2020-08-20 12:51:29.000000,2020-08-20 12:30:29.000000,2020-08-20 12:46:29.000000
107017731,7.10985,-73.110003,7.078282,-73.108869,2020-08-20 12:18:01.967642,2020-08-20 12:16:54.000000,2020-08-20 12:26:54.000000,2020-08-20 12:27:28.000000,2020-08-20 12:43:28.000000
107012883,7.069282,-73.104111,7.08542,-73.107555,2020-08-20 12:06:02.213415,2020-08-20 12:05:43.000000,2020-08-20 12:15:43.000000,2020-08-20 12:10:35.000000,2020-08-20 12:26:35.000000
107020415,7.070538199659,-73.105537553602,7.075267050193,-73.109499514103,2020-08-20 12:29:01.483117,2020-08-20 12:28:02.000000,2020-08-20 12:38:02.000000,2020-08-20 12:39:28.000000,2020-08-20 12:55:28.000000
107017453,7.069055670907,-73.10705939356,7.064883,-73.108232,2020-08-20 12:18:01.967678,2020-08-20 12:21:27.000000,2020-08-20 12:31:27.000000,2020-08-20 13:22:00.000000,2020-08-20 13:38:00.000000
107014544,7.127291,-73.122269,7.1288043,-73.1169991,2020-08-20 12:16:02.262082,2020-08-20 12:15:43.000000,2020-08-20 12:25:43.000000,2020-08-20 12:23:41.000000,2020-08-20 12:39:41.000000
107013804,7.0706019,-73.1070873,7.0846182,-73.1141575,2020-08-20 12:09:01.485760,2020-08-20 12:08:42.000000,2020-08-20 12:18:42.000000,2020-08-20 12:20:28.000000,2020-08-20 12:36:28.000000
107010291,7.06996112,-73.1048713,7.0731842,-73.1099837,2020-08-20 12:11:01.527648,2020-08-20 12:20:40.000000,2020-08-20 12:30:40.000000,2020-08-20 12:14:16.000000,2020-08-20 12:30:16.000000
107011328,7.113827,-73.123542,7.118023,-73.107823,2020-08-20 12:17:01.991583,2020-08-20 12:16:03.000000,2020-08-20 12:26:03.000000,2020-08-20 12:16:27.000000,2020-08-20 12:32:27.000000
107009424,7.113566459384,-73.123165485198,7.1264839,-73.1284552,2020-08-20 12:06:02.213449,2020-08-20 12:04:56.000000,2020-08-20 12:14:56.000000,2020-08-20 12:08:21.000000,2020-08-20 12:24:21.000000
107010843,7.070864705521,-73.105581457672,7.0320926,-73.0809501,2020-08-20 12:13:01.711409,2020-08-20 12:12:00.000000,2020-08-20 12:22:00.000000,2020-08-20 12:15:59.000000,2020-08-20 12:31:59.000000
107008010,7.113034423132,-73.118694820485,7.121386,-73.10845,2020-08-20 12:13:01.711417,2020-08-20 12:12:14.000000,2020-08-20 12:22:14.000000,2020-08-20 12:03:01.000000,2020-08-20 12:19:01.000000
107009554,7.070005,-73.106265,7.09769,-73.097283,2020-08-20 12:07:03.265562,2020-08-20 12:06:07.000000,2020-08-20 12:16:07.000000,2020-08-20 12:23:47.000000,2020-08-20 12:39:47.000000
107010820,7.118037680773,-73.111155341105,7.114576,-73.1073,2020-08-20 12:05:02.112313,2020-08-20 12:03:53.000000,2020-08-20 12:13:53.000000,2020-08-20 12:15:55.000000,2020-08-20 12:31:55.000000
107010443,7.113034423132,-73.118694820485,7.132772,-73.109856,2020-08-20 12:17:01.991573,2020-08-20 12:20:46.000000,2020-08-20 12:30:46.000000,2020-08-20 12:11:45.000000,2020-08-20 12:27:45.000000
107008457,7.130345,-73.111478,7.131416,-73.115492,2020-08-20 12:17:01.991548,2020-08-20 12:16:16.000000,2020-08-20 12:26:16.000000,2020-08-20 12:07:39.000000,2020-08-20 12:23:39.000000
107011171,7.069489676381,-73.105838553373,7.08542,-73.107555,2020-08-20 12:22:01.284783,2020-08-20 12:20:54.000000,2020-08-20 12:30:54.000000,2020-08-20 12:26:59.000000,2020-08-20 12:42:59.000000
107009079,7.121664,-73.109678,7.0885831,-73.1089979,2020-08-20 12:33:01.697603,2020-08-20 12:32:23.000000,2020-08-20 12:42:23.000000,2020-08-20 12:28:03.000000,2020-08-20 12:44:03.000000
107007116,7.080769,-73.115221,7.120659552364,-73.123198226094,2020-08-20 11:59:01.878932,2020-08-20 11:58:32.000000,2020-08-20 12:08:32.000000,2020-08-20 12:03:38.000000,2020-08-20 12:19:38.000000
107010642,7.109998,-73.108064,7.1028619,-73.1280393,2020-08-20 12:21:02.224260,2020-08-20 12:20:19.000000,2020-08-20 12:30:19.000000,2020-08-20 12:16:24.000000,2020-08-20 12:32:24.000000
107009872,7.069558145484,-73.107027296959,7.040766783991,-73.072575838361,2020-08-20 12:16:02.262100,2020-08-20 12:21:10.000000,2020-08-20 12:31:10.000000,2020-08-20 12:16:52.000000,2020-08-20 12:32:52.000000
107010754,7.068535,-73.104508,7.125165,-73.1213439,2020-08-20 12:07:03.265486,2020-08-20 12:06:09.000000,2020-08-20 12:16:09.000000,2020-08-20 12:15:43.000000,2020-08-20 12:31:43.000000
107008927,7.099214,-73.1075049,7.101339823339,-73.103316351771,2020-08-20 12:00:01.284427,2020-08-20 11:58:53.000000,2020-08-20 12:08:53.000000,2020-08-20 12:09:28.000000,2020-08-20 12:25:28.000000
106992248,7.120008984577,-73.115487842922,7.1044294,-73.1168007,2020-08-20 09:38:00.776530,2020-08-20 09:36:59.000000,2020-08-20 09:46:59.000000,2020-08-20 09:47:03.000000,2020-08-20 10:03:03.000000
106991439,7.113392004082,-73.123147543655,7.0969503,-73.1317337,2020-08-20 09:34:00.900907,2020-08-20 11:18:11.000000,2020-08-20 11:28:11.000000,2020-08-20 11:22:00.000000,2020-08-20 11:38:00.000000
106991404,7.12005700964,-73.110159664724,7.099031,-73.103974,2020-08-20 09:25:00.845035,2020-08-20 09:23:58.000000,2020-08-20 09:33:58.000000,2020-08-20 09:34:43.000000,2020-08-20 09:50:43.000000
106912250,7.0713701,-73.1048971,7.124224,-73.106718,2020-08-20 09:43:00.800707,2020-08-20 09:46:11.000000,2020-08-20 09:56:11.000000,2020-08-20 10:22:00.000000,2020-08-20 10:38:00.000000
106992457,7.068763856316,-73.106586576956,7.096518,-73.108221,2020-08-20 09:35:00.642643,2020-08-20 09:33:57.000000,2020-08-20 09:43:57.000000,2020-08-20 09:58:09.000000,2020-08-20 10:14:09.000000
