CI.COURIER_ID + (SELECT NOISE FROM VARS),vehicle,start_lat,start_lng,shift_starts_at,shift_ends_at
380289.0,motorcycle,11.014766405489432,-74.82698231935501,2020-08-05 08:14:01.586152,2020-08-05 18:42:03.917658
402496.0,car,10.986271070216148,-74.80921536684036,2020-08-05 08:31:01.458643,2020-08-05 16:07:03.396964
24369.0,motorcycle,10.99214908858466,-74.78790789842606,2020-08-05 08:04:01.369304,2020-08-05 09:02:01.760442
375188.0,motorcycle,11.017688938986154,-74.81356054544449,2020-08-05 07:54:01.401880,2020-08-05 20:42:02.565964
404283.0,motorcycle,11.01560286347202,-74.84579533338547,2020-08-05 07:41:01.044044,2020-08-05 16:41:03.359773
97102.0,motorcycle,11.003763180936753,-74.81499820947647,2020-08-05 08:30:01.589246,2020-08-05 20:20:03.771862
317520.0,motorcycle,11.01526828027898,-74.82731491327286,2020-08-05 08:16:01.032094,2020-08-05 18:57:04.665990
138127.0,motorcycle,10.97114892377953,-74.81540590524673,2020-08-05 09:34:02.033390,2020-08-05 19:08:04.711623
390334.0,motorcycle,10.959740143841351,-74.79240864515305,2020-08-05 09:42:01.536051,2020-08-05 21:26:01.671706
390056.0,car,10.987140479573805,-74.8051705956459,2020-08-05 09:32:02.298142,2020-08-05 19:10:04.197052
273094.0,motorcycle,10.95256688296042,-74.82132822275162,2020-08-05 10:00:01.854876,2020-08-05 16:39:04.350696
391414.0,bicycle,11.004128180783688,-74.81352299451828,2020-08-05 09:33:01.894404,2020-08-05 09:33:01.894404
311889.0,bicycle,11.005360055267126,-74.81641978025436,2020-08-05 09:38:01.530497,2020-08-05 14:15:05.496250
223172.0,motorcycle,10.926809046539212,-74.78065520524979,2020-08-05 09:42:01.535933,2020-08-05 19:35:03.674626
372830.0,motorcycle,10.928170191801776,-74.80408161878586,2020-08-05 09:52:01.513162,2020-08-05 09:52:01.513162
64713.0,motorcycle,11.02843362198059,-74.8663517832756,2020-08-05 07:46:01.505569,2020-08-05 08:50:01.770116
275759.0,motorcycle,10.969088195476992,-74.81767505407333,2020-08-05 07:55:01.464417,2020-08-05 17:41:05.680612
306918.0,motorcycle,11.004865784641062,-74.80574458837509,2020-08-05 07:51:01.719101,2020-08-05 16:18:03.688059
347153.0,bicycle,10.992131345536542,-74.81323331594467,2020-08-05 07:40:01.930315,2020-08-05 18:02:04.546308
282149.0,car,10.933348627130307,-74.80458587408066,2020-08-05 07:39:01.157003,2020-08-05 20:07:03.178265
386424.0,car,11.019993000519996,-74.8119243979454,2020-08-05 07:39:01.157624,2020-08-05 19:47:03.514648
340679.0,motorcycle,10.999066342628488,-74.81978327035904,2020-08-05 08:02:01.107309,2020-08-05 17:47:03.187077
209784.0,motorcycle,11.011329323597373,-74.80802983045578,2020-08-05 08:01:01.195495,2020-08-05 23:55:00.740369
323488.0,motorcycle,10.9594562550715,-74.7829994559288,2020-08-05 08:01:01.193863,2020-08-05 19:42:05.325031
272966.0,motorcycle,10.996754676931168,-74.82117801904678,2020-08-05 07:40:01.930371,2020-08-05 18:48:04.261709
382670.0,motorcycle,10.894395032353591,-74.80094343423843,2020-08-05 08:02:01.109020,2020-08-05 23:58:00.683602
336298.0,car,11.005289083074665,-74.81970280408859,2020-08-05 07:07:00.715674,2020-08-05 18:43:05.456847
239119.0,bicycle,11.000227244919463,-74.81098026037216,2020-08-05 07:27:01.128358,2020-08-05 21:10:01.832007
382634.0,bicycle,10.993489956077944,-74.81014341115952,2020-08-05 07:14:00.965459,2020-08-05 12:02:03.861996
372287.0,bicycle,10.95549702062062,-74.83078569173813,2020-08-05 07:23:00.956703,2020-08-05 14:01:06.708818
307017.0,motorcycle,10.899700203740087,-74.77819293737411,2020-08-05 07:04:00.770885,2020-08-05 09:02:01.762897
393874.0,car,10.982742738362347,-74.83491629362106,2020-08-05 07:25:01.233148,2020-08-05 18:14:03.154565
405707.0,car,10.993416449164322,-74.8248741030693,2020-08-05 10:45:01.878979,2020-08-05 12:23:03.944644
62934.0,motorcycle,10.964624551515392,-74.80422645807266,2020-08-05 09:19:01.909537,2020-08-05 18:38:04.756579
326306.0,motorcycle,10.939322964902871,-74.80251520872116,2020-08-05 10:32:02.001301,2020-08-05 16:04:03.415218
141990.0,motorcycle,10.992291032969582,-74.8096713423729,2020-08-05 10:55:01.437924,2020-08-05 13:16:04.857732
192980.0,motorcycle,10.851378279558451,-74.77089196443558,2020-08-05 10:40:01.754862,2020-08-05 23:11:00.587547
94613.0,motorcycle,10.968695313697287,-74.78125602006912,2020-08-05 10:46:01.560752,2020-08-05 19:09:03.670416
193150.0,motorcycle,10.994110962761988,-74.82429474592209,2020-08-05 10:33:02.175320,2020-08-05 21:37:01.201659
273011.0,bicycle,10.985059473501984,-74.78903442621231,2020-08-05 10:37:01.951248,2020-08-05 21:28:01.566146
377350.0,bicycle,10.956541325738264,-74.79163080453873,2020-08-05 10:34:01.887513,2020-08-05 17:40:03.567748
373945.0,motorcycle,10.99856446783894,-74.82034116983414,2020-08-05 10:57:02.459897,2020-08-05 17:13:04.327149
176036.0,motorcycle,11.006832728260711,-74.82108145952225,2020-08-05 10:54:02.095169,2020-08-05 17:26:04.036808
391957.0,motorcycle,10.969478542535526,-74.82430547475815,2020-08-05 10:35:01.838600,2020-08-05 20:29:02.399747
307103.0,bicycle,10.922948666213545,-74.81516987085342,2020-08-05 15:32:03.593583,2020-08-05 20:45:02.533308
88609.0,motorcycle,11.015521752394925,-74.79460805654526,2020-08-05 15:07:03.408610,2020-08-05 17:15:03.332722
95521.0,motorcycle,10.982707252266117,-74.83629494905472,2020-08-05 14:35:03.580288,2020-08-05 20:54:01.797538
373393.0,bicycle,10.997084190681887,-74.81521278619766,2020-08-05 14:57:03.207199,2020-08-05 19:08:04.707144
397434.0,motorcycle,11.017007098994291,-74.81070667505264,2020-08-05 15:39:03.846122,2020-08-05 15:40:04.347778
389582.0,motorcycle,10.947991711267813,-74.79149669408798,2020-08-05 15:51:03.978066,2020-08-05 19:08:04.706900
304052.0,motorcycle,10.915499120726246,-74.82369929552078,2020-08-05 13:08:04.897330,2020-08-05 21:05:01.699925
391567.0,car,10.932423453907155,-74.78583186864853,2020-08-05 13:24:04.853327,2020-08-05 21:18:01.416689
310899.0,bicycle,10.970190799181305,-74.84217435121536,2020-08-05 12:27:03.552975,2020-08-05 12:28:05.387268
400143.0,car,10.982912564680028,-74.83271151781082,2020-08-05 12:02:03.860509,2020-08-05 16:04:03.417531
211973.0,car,10.978324719381623,-74.81669336557388,2020-08-05 11:54:03.801782,2020-08-05 14:15:05.493183
27287.0,motorcycle,11.038455909444616,-74.82728272676468,2020-08-05 11:53:05.076638,2020-08-05 19:19:04.941209
206011.0,bicycle,10.906069958013504,-74.80745047330856,2020-08-05 15:04:03.417074,2020-08-05 20:18:03.263982
341258.0,car,11.00837130400442,-74.82121556997299,2020-08-05 15:11:04.637159,2020-08-05 23:58:00.683248
368076.0,motorcycle,10.925234984699266,-74.8126271367073,2020-08-05 13:03:03.711354,2020-08-05 21:11:02.099586
397367.0,bicycle,11.012837482687182,-74.80435520410538,2020-08-05 13:17:08.403824,2020-08-05 13:39:04.201972
72257.0,motorcycle,10.993464608866354,-74.84249085187912,2020-08-05 19:00:06.582118,2020-08-05 21:09:01.849604
211513.0,motorcycle,11.002178980212156,-74.7977676987648,2020-08-05 18:43:05.456104,2020-08-05 22:00:00.960668
291439.0,bicycle,10.999735509014556,-74.80966061353683,2020-08-05 18:49:04.422190,2020-08-05 18:56:05.933457
38769.0,motorcycle,10.997322454470869,-74.80364173650742,2020-08-05 18:41:03.092252,2020-08-05 20:43:02.461395
198441.0,bicycle,11.033295217164202,-74.86216753721237,2020-08-05 18:32:05.668667,2020-08-05 22:17:01.060003
357734.0,motorcycle,10.997791377885342,-74.80335205793381,2020-08-05 18:53:03.410181,2020-08-05 23:58:00.682964
378505.0,motorcycle,10.96364361442673,-74.7955521941185,2020-08-05 18:55:05.153443,2020-08-05 20:06:04.515508
146444.0,motorcycle,10.905780999801344,-74.7869262099266,2020-08-05 19:56:02.658977,2020-08-05 21:18:01.417418
271610.0,motorcycle,10.982539960669603,-74.83473390340805,2020-08-05 19:49:04.139914,2020-08-05 21:46:00.971678
388009.0,car,10.92643137308648,-74.78875547647476,2020-08-05 19:37:03.915846,2020-08-05 22:11:00.843973
94319.0,motorcycle,11.016832203234294,-74.82414454221725,2020-08-05 17:47:03.187929,2020-08-05 23:31:00.643203
391613.0,bicycle,11.022091749639928,-74.81908053159714,2020-08-05 20:13:02.998700,2020-08-05 22:04:01.077600
312951.0,car,11.021039840358805,-74.81338888406754,2020-08-05 18:10:03.477495,2020-08-05 23:58:00.683755
166334.0,motorcycle,10.999841967303247,-74.81089442968369,2020-08-05 19:11:04.823019,2020-08-05 20:54:01.798881
385718.0,bicycle,10.99011117277255,-74.8045751452446,2020-08-05 17:43:04.664133,2020-08-05 19:39:03.899833
57399.0,motorcycle,10.99726922532652,-74.81860309839249,2020-08-05 17:35:03.929592,2020-08-05 22:12:00.957056
401259.0,motorcycle,10.960642504574077,-74.78680282831192,2020-08-05 17:45:03.923123,2020-08-05 21:23:01.897232
247642.0,bicycle,10.980017913116065,-74.82640832662582,2020-08-05 17:45:03.926979,2020-08-05 17:47:03.187420
353880.0,motorcycle,11.021293312474732,-74.80853945016861,2020-08-05 16:54:03.519402,2020-08-05 20:53:01.855493
373796.0,motorcycle,10.905666937349174,-74.80707496404648,2020-08-05 17:29:04.265968,2020-08-05 17:53:02.964498
314120.0,motorcycle,11.018527931689896,-74.83552247285843,2020-08-05 15:59:03.602430,2020-08-05 18:01:04.419836
209256.0,motorcycle,10.989895721474008,-74.80621129274368,2020-08-05 17:09:03.835847,2020-08-05 17:34:03.484012
345146.0,motorcycle,10.998627835867929,-74.81153815984726,2020-08-05 17:09:03.840044,2020-08-05 20:06:04.514738
71633.0,motorcycle,11.00081276550727,-74.81677919626236,2020-08-05 15:03:03.139482,2020-08-05 20:18:03.264419
335240.0,motorcycle,10.954467923829917,-74.81322258710861,2020-08-05 15:28:03.149859,2020-08-05 16:11:03.192229
193959.0,motorcycle,10.95525115266816,-74.78792935609818,2020-08-05 15:13:03.296089,2020-08-05 19:07:04.442927
260873.0,bicycle,11.005408214969158,-74.81641978025436,2020-08-05 15:21:02.963254,2020-08-05 15:21:02.963254
375641.0,motorcycle,10.979665586874908,-74.80052500963211,2020-08-05 17:47:03.187105,2020-08-05 23:58:00.683207
378342.0,bicycle,11.003704882350084,-74.81257349252701,2020-08-05 17:36:04.154456,2020-08-05 23:58:00.683778
385427.0,motorcycle,10.99272193556667,-74.80190366506577,2020-08-05 21:47:01.136474,2020-08-05 22:47:00.667008
289625.0,bicycle,10.97721704623499,-74.79231745004654,2020-08-05 18:07:04.048285,2020-08-05 18:07:04.048285
385756.0,motorcycle,10.975442741423455,-74.83377903699875,2020-08-05 19:05:04.336654,2020-08-05 20:56:01.978864
206133.0,motorcycle,11.000919223795968,-74.79906588792801,2020-08-05 19:21:05.903942,2020-08-05 22:01:00.843644
348288.0,motorcycle,10.976276664684876,-74.7869262099266,2020-08-05 18:10:03.472797,2020-08-05 19:16:06.076935
374783.0,motorcycle,11.005334708055535,-74.81115192174911,2020-08-05 18:52:03.906439,2020-08-05 21:07:01.389623
391618.0,car,11.020748347425474,-74.86901253461838,2020-08-05 18:22:03.334833,2020-08-05 18:25:03.973001
396077.0,motorcycle,11.00030328655425,-74.81100171804428,2020-08-05 18:23:03.267970,2020-08-05 20:12:06.587169
325863.0,car,10.98947242304039,-74.79216188192368,2020-08-05 13:30:03.846474,2020-08-05 23:58:00.682958
153080.0,motorcycle,10.90258471641942,-74.78527396917343,2020-08-05 02:28:00.670503,2020-08-05 02:28:00.670503
163072.0,motorcycle,10.99020495745544,-74.80493992567062,2020-08-05 08:37:01.603103,2020-08-05 15:16:03.165011
350386.0,motorcycle,10.930702378239964,-74.82118874788284,2020-08-05 08:38:01.336041,2020-08-05 08:43:01.524566
386769.0,motorcycle,11.018497515035982,-74.83682066202164,2020-08-05 08:54:01.120430,2020-08-05 15:12:03.975311
174713.0,motorcycle,11.015529356558396,-74.82704132795334,2020-08-05 08:48:02.216528,2020-08-05 19:23:04.731047
70176.0,motorcycle,11.00653109644275,-74.81390923261642,2020-08-05 00:00:00.736672,2020-08-05 23:58:00.683018
397569.0,bicycle,10.992590130066382,-74.80130285024643,2020-08-05 08:52:01.874169,2020-08-05 22:09:00.755341
308265.0,motorcycle,10.965412849795946,-74.79710251092911,2020-08-05 08:23:01.673118,2020-08-05 20:43:02.464839
155833.0,motorcycle,10.957418339259398,-74.80741828680038,2020-08-05 08:04:01.367319,2020-08-05 18:06:05.223925
292343.0,bicycle,10.973303436764972,-74.82624739408493,2020-08-05 08:06:01.139022,2020-08-05 22:13:00.948200
189959.0,motorcycle,10.903968674172411,-74.80983763933182,2020-08-05 08:27:01.531588,2020-08-05 08:27:01.531588
144719.0,walking,11.00478467356396,-74.80698376893997,2020-08-05 10:26:01.553806,2020-08-05 22:16:01.508513
400762.0,car,10.979039510748557,-74.79716151952744,2020-08-05 00:00:00.737030,2020-08-05 00:02:00.698949
354774.0,motorcycle,10.962573962097489,-74.77171808481216,2020-08-05 00:00:00.736599,2020-08-05 15:18:04.668695
335132.0,motorcycle,10.997768565394914,-74.78780061006546,2020-08-05 00:00:00.736818,2020-08-05 19:19:04.942060
271287.0,motorcycle,10.965597884440577,-74.83954578638077,2020-08-05 09:14:01.523127,2020-08-05 10:39:01.480100
385029.0,car,11.003393111647483,-74.83495384454727,2020-08-05 09:05:01.533255,2020-08-05 12:23:03.944448
153659.0,car,10.9941033585985,-74.81511622667313,2020-08-05 09:16:01.363589,2020-08-05 17:05:03.141830
371207.0,motorcycle,11.03184535666106,-74.8704931139946,2020-08-05 09:04:01.306330,2020-08-05 20:20:03.771815
141676.0,motorcycle,10.95783910297184,-74.85582679510117,2020-08-05 09:26:02.494106,2020-08-05 15:19:03.226101
329134.0,motorcycle,11.033746397530573,-74.86864775419235,2020-08-05 09:26:02.492465,2020-08-05 23:58:00.683136
142856.0,motorcycle,10.928791198485818,-74.80267614126205,2020-08-05 09:02:01.760767,2020-08-05 11:29:02.323454
390111.0,motorcycle,11.005489326046252,-74.81656461954117,2020-08-05 09:21:01.897729,2020-08-05 21:46:00.971417
389971.0,motorcycle,10.990724575293108,-74.78765577077866,2020-08-05 12:05:03.861653,2020-08-05 16:48:03.091001
405993.0,bicycle,10.976127116136476,-74.84599381685257,2020-08-05 12:06:05.258715,2020-08-05 23:31:00.643525
208893.0,motorcycle,10.991926033122631,-74.82477754354477,2020-08-05 12:17:04.855066,2020-08-05 20:04:03.520613
153084.0,motorcycle,10.991822109555097,-74.82623130083084,2020-08-05 12:01:04.158843,2020-08-05 19:57:03.114538
71753.0,car,10.981003919647044,-74.81613546609879,2020-08-05 11:42:02.704966,2020-08-05 17:57:02.895742
162293.0,motorcycle,11.001228459777408,-74.82668727636337,2020-08-05 12:03:04.190452,2020-08-05 21:53:01.092453
324968.0,car,10.984167251653894,-74.80816394090652,2020-08-05 09:40:01.543200,2020-08-05 22:02:00.916168
236322.0,motorcycle,10.985345896992987,-74.81370002031326,2020-08-05 09:54:01.673825,2020-08-05 09:55:01.746859
331468.0,motorcycle,11.030238343446037,-74.86572951078415,2020-08-05 09:59:01.643900,2020-08-05 19:58:03.236314
341088.0,motorcycle,11.007993630551688,-74.80045527219772,2020-08-05 09:53:01.664742,2020-08-05 18:10:03.476772
197366.0,bicycle,10.959942921534092,-74.82843071222305,2020-08-05 09:57:01.369710,2020-08-05 23:58:00.683112
393870.0,motorcycle,10.976294407732986,-74.8388859629631,2020-08-05 09:43:02.300696,2020-08-05 21:16:01.745199
194163.0,motorcycle,10.994364434877916,-74.84525889158249,2020-08-05 09:33:01.894001,2020-08-05 21:07:01.389342
404063.0,motorcycle,10.91106842813972,-74.78513985872269,2020-08-05 09:39:01.666553,2020-08-05 14:37:03.582967
75118.0,motorcycle,10.950817925360475,-74.77815002202988,2020-08-05 09:59:01.644501,2020-08-05 22:01:00.843706
128285.0,motorcycle,10.899350412220096,-74.7950479388237,2020-08-05 09:45:01.417828,2020-08-05 13:48:03.707466
188797.0,motorcycle,11.005408214969158,-74.80217188596725,2020-08-05 09:59:01.643995,2020-08-05 17:40:03.565908
170353.0,bicycle,10.938093625140588,-74.82967525720596,2020-08-05 09:49:01.754613,2020-08-05 19:58:03.234756
227530.0,motorcycle,10.926167762085903,-74.78028506040573,2020-08-05 09:35:01.929471,2020-08-05 10:32:02.001714
354030.0,motorcycle,10.984727425030108,-74.78821367025375,2020-08-05 09:30:02.235908,2020-08-05 14:23:03.400354
192989.0,walking,10.980499510136331,-74.78853017091751,2020-08-05 09:05:01.533535,2020-08-05 23:56:00.637704
311223.0,motorcycle,10.977042150474992,-74.79188293218613,2020-08-05 11:05:02.356567,2020-08-05 19:52:03.618445
269626.0,motorcycle,10.958579241550376,-74.79880839586258,2020-08-05 11:46:06.192376,2020-08-05 20:53:01.854803
251327.0,motorcycle,10.99366231711678,-74.84206169843674,2020-08-05 11:36:03.021331,2020-08-05 16:55:03.359301
239764.0,bicycle,11.00643224231753,-74.82569485902786,2020-08-05 11:34:03.365528,2020-08-05 21:12:02.528491
290707.0,motorcycle,10.938260916737114,-74.82978254556656,2020-08-05 11:10:01.968520,2020-08-05 21:22:01.770730
319198.0,motorcycle,11.004604708361647,-74.80896323919296,2020-08-05 11:26:02.062951,2020-08-05 18:32:05.665632
157366.0,motorcycle,10.9870847157083,-74.78988200426102,2020-08-05 11:25:02.303301,2020-08-05 17:14:03.650602
212754.0,motorcycle,10.963156947964135,-74.84184175729752,2020-08-05 11:03:02.286955,2020-08-05 18:33:03.628159
400344.0,motorcycle,10.970099549219562,-74.80137258768082,2020-08-05 11:16:01.977800,2020-08-05 15:02:03.629611
405200.0,car,10.97950843416303,-74.79559510946274,2020-08-05 11:14:02.783777,2020-08-05 14:56:03.680783
162092.0,walking,10.962236844183302,-74.8012438416481,2020-08-05 11:23:02.409203,2020-08-05 21:02:02.829595
191062.0,motorcycle,10.99911196760936,-74.82197731733322,2020-08-05 11:08:01.567397,2020-08-05 15:32:03.594330
193973.0,motorcycle,10.97900655937348,-74.816355407238,2020-08-05 11:07:02.348727,2020-08-05 21:53:01.090987
345069.0,motorcycle,10.949740668867754,-74.81420964002609,2020-08-05 11:09:01.965815,2020-08-05 16:28:04.058081
211749.0,motorcycle,10.947773725248105,-74.81783598661423,2020-08-05 11:19:02.163384,2020-08-05 21:19:01.593092
237029.0,bicycle,11.000734189151338,-74.81960624456406,2020-08-05 12:10:03.639780,2020-08-05 13:31:04.766663
279378.0,car,10.989490166088508,-74.78265076875687,2020-08-05 12:04:04.483640,2020-08-05 19:44:04.773454
154901.0,motorcycle,11.003922868369784,-74.83265787363052,2020-08-05 12:07:05.817196,2020-08-05 21:01:01.580782
290766.0,motorcycle,11.005230784488,-74.83354836702347,2020-08-05 12:16:04.871788,2020-08-05 20:39:02.728857
199422.0,motorcycle,10.95909378994572,-74.80757385492325,2020-08-05 12:18:05.752052,2020-08-05 20:01:03.617866
344648.0,motorcycle,11.011169636164333,-74.82842534780502,2020-08-05 12:23:03.943768,2020-08-05 19:59:05.158688
291202.0,motorcycle,11.022020777447466,-74.86243575811386,2020-08-05 10:34:01.888896,2020-08-05 20:59:02.104845
52790.0,motorcycle,10.982572912044674,-74.83502894639969,2020-08-05 10:43:01.778928,2020-08-05 18:34:03.780034
202781.0,motorcycle,11.0040343961008,-74.8059269785881,2020-08-05 11:00:02.116561,2020-08-05 11:02:02.675934
262627.0,motorcycle,11.003644049042258,-74.81254130601883,2020-08-05 10:41:01.340184,2020-08-05 13:26:03.679586
239631.0,car,11.009139324515708,-74.82106536626816,2020-08-05 10:35:01.838413,2020-08-05 19:01:05.291303
325883.0,motorcycle,10.89709704510944,-74.78988736867905,2020-08-05 11:00:02.116651,2020-08-05 19:39:03.901853
385332.0,bicycle,10.990927352985857,-74.78850871324539,2020-08-05 10:50:02.268274,2020-08-05 13:26:03.679176
142617.0,bicycle,11.011372413857082,-74.81193512678146,2020-08-05 10:45:01.877190,2020-08-05 22:08:00.862562
135264.0,motorcycle,11.001532626316523,-74.8070964217186,2020-08-05 10:39:01.478105,2020-08-05 18:34:03.780426
252035.0,motorcycle,11.004153527995284,-74.80662971735,2020-08-05 10:32:02.002285,2020-08-05 23:58:00.683219
366841.0,motorcycle,10.99845040538677,-74.80379194021225,2020-08-05 10:37:01.951784,2020-08-05 21:34:01.515051
80083.0,motorcycle,10.959195178792092,-74.84006077051163,2020-08-05 10:50:02.268588,2020-08-05 14:53:02.952910
190105.0,motorcycle,10.962944031386748,-74.84005004167557,2020-08-05 10:52:01.910269,2020-08-05 21:16:01.746157
326551.0,motorcycle,10.997994155578091,-74.82188075780869,2020-08-05 10:40:01.754567,2020-08-05 17:14:03.649716
331158.0,motorcycle,10.96745583505038,-74.81902152299881,2020-08-05 10:55:01.439938,2020-08-05 21:32:01.213684
389089.0,motorcycle,10.978940656623344,-74.82645124197006,2020-08-05 10:37:01.951278,2020-08-05 19:54:04.045553
406021.0,car,10.956726360382897,-74.84511941671371,2020-08-05 12:34:04.245855,2020-08-05 12:40:04.888909
169835.0,motorcycle,10.921405021027503,-74.81153279542923,2020-08-05 12:52:03.638514,2020-08-05 22:10:00.805744
148950.0,motorcycle,11.01308842008195,-74.83651489019394,2020-08-05 12:59:05.023800,2020-08-05 16:03:04.453564
315766.0,motorcycle,10.979272705095212,-74.82257813215256,2020-08-05 12:41:04.153863,2020-08-05 21:51:00.977331
322557.0,motorcycle,10.969744688257258,-74.80629712343216,2020-08-05 12:22:06.452178,2020-08-05 23:17:00.607668
384354.0,car,10.990291137974856,-74.80434983968735,2020-08-05 13:23:03.817831,2020-08-05 13:43:04.873583
330138.0,motorcycle,10.99100085989948,-74.78547781705856,2020-08-05 13:04:04.737341,2020-08-05 22:08:00.862186
169550.0,bicycle,11.013851371150912,-74.82798546552658,2020-08-05 13:03:03.711935,2020-08-05 17:28:04.769030
142960.0,motorcycle,11.004001444725724,-74.81469243764877,2020-08-05 13:06:04.645611,2020-08-05 21:44:01.581210
318858.0,walking,10.985279994242852,-74.81024533510208,2020-08-05 13:11:04.167154,2020-08-05 20:42:02.566211
200773.0,motorcycle,11.005230784488,-74.81359273195267,2020-08-05 13:24:04.853781,2020-08-05 23:29:00.753549
377153.0,motorcycle,10.944136400384458,-74.78606790304184,2020-08-05 16:18:03.684382,2020-08-05 20:43:02.462124
67473.0,motorcycle,10.983348536719426,-74.79579359292984,2020-08-05 16:19:03.095837,2020-08-05 23:34:00.635964
70005.0,motorcycle,11.002495820357076,-74.8211994767189,2020-08-05 16:20:04.386345,2020-08-05 20:54:01.797705
241791.0,motorcycle,10.979840482634906,-74.80876475572586,2020-08-05 16:33:03.811819,2020-08-05 21:05:01.697353
199366.0,bicycle,10.95380889632849,-74.80846971273422,2020-08-05 14:38:03.174637,2020-08-05 21:01:01.580611
370916.0,car,11.005476652440455,-74.81660217046738,2020-08-05 14:46:03.728584,2020-08-05 19:05:04.337121
329719.0,motorcycle,11.015045224816966,-74.82714861631393,2020-08-05 14:45:03.295230,2020-08-05 18:12:05.244854
374929.0,bicycle,10.997639294615787,-74.80166226625443,2020-08-05 16:15:03.591685,2020-08-05 23:31:00.643296
162388.0,motorcycle,10.992384817652471,-74.80701595544815,2020-08-05 17:33:06.398935,2020-08-05 20:21:02.713110
388519.0,motorcycle,10.971927083175451,-74.80281561613083,2020-08-05 17:15:03.335641,2020-08-05 19:15:03.711408
405452.0,bicycle,10.99046096429253,-74.78825122117996,2020-08-05 16:09:03.993824,2020-08-05 17:55:04.216817
215020.0,motorcycle,11.005463978834662,-74.81624811887741,2020-08-05 16:25:02.902316,2020-08-05 20:12:06.589494
274301.0,motorcycle,10.975589755250688,-74.78682965040207,2020-08-05 15:32:03.596249,2020-08-05 21:52:01.364416
75159.0,bicycle,10.989188534270546,-74.7894474864006,2020-08-05 15:52:03.281445,2020-08-05 18:16:03.928839
356273.0,motorcycle,11.009623456257138,-74.82008367776871,2020-08-05 17:19:05.340891,2020-08-05 17:20:04.810607
172719.0,motorcycle,10.992377213489,-74.80635613203049,2020-08-05 17:31:03.933380,2020-08-05 23:36:00.662057
392257.0,motorcycle,11.00445515981324,-74.81470316648483,2020-08-05 17:30:03.814900,2020-08-05 19:30:05.012323
37435.0,walking,10.986745063072943,-74.83075886964798,2020-08-05 15:04:03.417696,2020-08-05 18:40:03.595620
219255.0,motorcycle,11.01678657825343,-74.8292675614357,2020-08-05 14:45:03.297947,2020-08-05 20:49:02.064629
318993.0,bicycle,10.972730589782962,-74.78237181901932,2020-08-05 18:29:05.611182,2020-08-05 21:18:01.416512
398772.0,bicycle,10.989168256501271,-74.7898069024086,2020-08-05 18:05:03.255159,2020-08-05 18:46:03.388742
397023.0,bicycle,11.005220645603366,-74.80801373720169,2020-08-05 18:15:03.576734,2020-08-05 23:58:00.683579
386317.0,bicycle,10.978626351199589,-74.77345615625381,2020-08-05 14:07:02.903684,2020-08-05 16:29:03.532356
336289.0,motorcycle,11.00221700102955,-74.82789427042007,2020-08-05 13:56:04.150445,2020-08-05 20:02:03.672533
402395.0,bicycle,10.973812915717993,-74.80799227952957,2020-08-05 13:55:03.286908,2020-08-05 19:07:04.441746
380593.0,bicycle,10.924071547687127,-74.81170982122421,2020-08-05 14:01:06.710057,2020-08-05 21:24:01.596360
85682.0,motorcycle,10.9826210717467,-74.77828413248062,2020-08-05 14:42:03.544517,2020-08-05 14:44:03.783123
85123.0,motorcycle,10.96877642477439,-74.79201167821884,2020-08-05 14:48:03.469672,2020-08-05 21:48:01.341907
334552.0,motorcycle,11.012637239715596,-74.82857018709183,2020-08-05 15:00:03.276623,2020-08-05 15:24:04.170184
27371.0,motorcycle,10.999788738158903,-74.80820149183273,2020-08-05 14:24:04.172632,2020-08-05 23:06:00.722251
405837.0,bicycle,11.005988666114646,-74.80991274118423,2020-08-05 14:25:02.766801,2020-08-05 14:50:02.895551
301866.0,bicycle,10.992947525749848,-74.80980545282364,2020-08-05 14:04:04.278100,2020-08-05 23:33:00.595537
379911.0,bicycle,10.965004759689291,-74.81097489595413,2020-08-05 14:29:04.555532,2020-08-05 14:29:04.555532
398609.0,motorcycle,10.998703877502706,-74.80862528085709,2020-08-05 13:57:03.936376,2020-08-05 21:24:01.596116
290601.0,motorcycle,10.992683914749271,-74.80715543031693,2020-08-05 13:43:04.872777,2020-08-05 21:46:00.973145
272652.0,motorcycle,10.953190424365616,-74.81226772069931,2020-08-05 19:56:02.658948,2020-08-05 22:07:00.852676
192109.0,motorcycle,11.022406055063684,-74.81895714998245,2020-08-05 19:49:04.140070,2020-08-05 22:34:00.737513
391510.0,motorcycle,10.989971763108784,-74.80439811944962,2020-08-05 18:55:05.152373,2020-08-05 19:46:03.485938
209050.0,motorcycle,10.969004549678736,-74.83378440141678,2020-08-05 19:00:06.584262,2020-08-05 21:55:00.807814
273031.0,bicycle,10.988278569374344,-74.79873329401016,2020-08-05 18:10:03.476095,2020-08-05 22:37:00.694361
173116.0,motorcycle,11.01441407924829,-74.79780524969101,2020-08-05 18:11:05.022496,2020-08-05 18:54:04.077103
282515.0,car,11.004853111035269,-74.79187220335007,2020-08-05 18:27:04.176499,2020-08-05 20:26:04.140886
73718.0,motorcycle,10.919937417476248,-74.7984167933464,2020-08-05 18:24:03.997227,2020-08-05 19:18:03.365249
201048.0,motorcycle,11.013983176651202,-74.82822149991989,2020-08-05 18:17:03.862572,2020-08-05 20:50:02.656836
330409.0,motorcycle,10.959823789639607,-74.80764895677567,2020-08-05 16:51:03.451106,2020-08-05 16:52:03.355068
